The 20th point (294, 283) image frame is (0.588617, 0.0473887, -0.000427429) is robot base frame.
The 21th point (293, 282) image frame is (0.589586, 0.0483443, -0.000399952) is robot base frame.
The 22th point (293, 209) image frame is (0.659851, 0.0478297, 0.000978131) is robot base frame.
The 23th point (289, 205) image frame is (0.663728, 0.0516522, 0.00108804) is robot base frame.
The 24th point (289, 204) image frame is (0.664691, 0.0516451, 0.00110692) is robot base frame.
The 25th point (285, 200) image frame is (0.668569, 0.0554676, 0.00121683) is robot base frame.
The 0th point (245, 200) image frame is (0.668842, 0.0939753, 0.00156085) is robot base frame.
The 1th point (245, 326) image frame is (0.547564, 0.0948635, -0.000817784) is robot base frame.
The 2th point (250, 326) image frame is (0.547529, 0.0900501, -0.000860783) is robot base frame.
The 3th point (251, 325) image frame is (0.548485, 0.0890804, -0.000850505) is robot base frame.
The 4th point (286, 325) image frame is (0.548244, 0.0553867, -0.0011515) is robot base frame.
The 5th point (287, 324) image frame is (0.5492, 0.054417, -0.00114122) is robot base frame.
The 6th point (287, 323) image frame is (0.550162, 0.0544099, -0.00112234) is robot base frame.
The 7th point (288, 322) image frame is (0.551118, 0.0534402, -0.00111207) is robot base frame.
The 8th point (288, 321) image frame is (0.552081, 0.0534331, -0.00109319) is robot base frame.
The 9th point (289, 320) image frame is (0.553036, 0.0524634, -0.00108291) is robot base frame.
The 10th point (289, 319) image frame is (0.553999, 0.0524564, -0.00106403) is robot base frame.
The 11th point (290, 318) image frame is (0.554954, 0.0514866, -0.00105375) is robot base frame.
The 12th point (290, 317) image frame is (0.555917, 0.0514796, -0.00103488) is robot base frame.
The 13th point (291, 316) image frame is (0.556873, 0.0505099, -0.0010246) is robot base frame.
The 14th point (291, 315) image frame is (0.557835, 0.0505028, -0.00100572) is robot base frame.
The 15th point (292, 314) image frame is (0.558791, 0.0495331, -0.000995442) is robot base frame.
The 16th point (292, 313) image frame is (0.559753, 0.049526, -0.000976564) is robot base frame.
The 17th point (293, 312) image frame is (0.560709, 0.0485563, -0.000966286) is robot base frame.
The 18th point (293, 311) image frame is (0.561671, 0.0485493, -0.000947408) is robot base frame.
The 19th point (294, 310) image frame is (0.562627, 0.0475795, -0.00093713) is robot base frame.
The 20th point (294, 283) image frame is (0.588615, 0.0473892, -0.000427423) is robot base frame.
The 21th point (293, 282) image frame is (0.589585, 0.0483448, -0.000399945) is robot base frame.
The 22th point (293, 209) image frame is (0.659849, 0.0478302, 0.00097815) is robot base frame.
The 23th point (289, 205) image frame is (0.663727, 0.0516527, 0.00108806) is robot base frame.
The 24th point (289, 204) image frame is (0.66469, 0.0516457, 0.00110694) is robot base frame.
The 25th point (285, 200) image frame is (0.668567, 0.0554682, 0.00121685) is robot base frame.
The 0th point (245, 200) image frame is (0.668841, 0.0939757, 0.00156088) is robot base frame.
The 1th point (245, 326) image frame is (0.547563, 0.0948639, -0.000817771) is robot base frame.
The 2th point (250, 326) image frame is (0.547528, 0.0900505, -0.000860772) is robot base frame.
The 3th point (251, 325) image frame is (0.548484, 0.0890808, -0.000850493) is robot base frame.
The 4th point (286, 325) image frame is (0.548243, 0.0553871, -0.0011515) is robot base frame.
The 5th point (287, 324) image frame is (0.549199, 0.0544174, -0.00114122) is robot base frame.
The 6th point (287, 323) image frame is (0.550161, 0.0544103, -0.00112234) is robot base frame.
The 7th point (288, 322) image frame is (0.551117, 0.0534406, -0.00111207) is robot base frame.
The 8th point (288, 321) image frame is (0.552079, 0.0534335, -0.00109319) is robot base frame.
The 9th point (289, 320) image frame is (0.553035, 0.0524638, -0.00108291) is robot base frame.
The 10th point (289, 319) image frame is (0.553998, 0.0524568, -0.00106403) is robot base frame.
The 11th point (290, 318) image frame is (0.554953, 0.0514871, -0.00105375) is robot base frame.
The 12th point (290, 317) image frame is (0.555916, 0.05148, -0.00103487) is robot base frame.
The 13th point (291, 316) image frame is (0.556871, 0.0505103, -0.0010246) is robot base frame.
The 14th point (291, 315) image frame is (0.557834, 0.0505032, -0.00100572) is robot base frame.
The 15th point (292, 314) image frame is (0.55879, 0.0495335, -0.00099544) is robot base frame.
The 16th point (292, 313) image frame is (0.559752, 0.0495264, -0.000976562) is robot base frame.
The 17th point (293, 312) image frame is (0.560708, 0.0485567, -0.000966284) is robot base frame.
The 18th point (293, 311) image frame is (0.56167, 0.0485497, -0.000947406) is robot base frame.
The 19th point (294, 310) image frame is (0.562626, 0.0475799, -0.000937128) is robot base frame.
The 20th point (294, 283) image frame is (0.588614, 0.0473896, -0.000427418) is robot base frame.
The 21th point (293, 282) image frame is (0.589584, 0.0483453, -0.00039994) is robot base frame.
The 22th point (293, 209) image frame is (0.659848, 0.0478307, 0.000978166) is robot base frame.
The 23th point (289, 205) image frame is (0.663726, 0.0516532, 0.00108808) is robot base frame.
The 24th point (289, 204) image frame is (0.664688, 0.0516462, 0.00110696) is robot base frame.
The 25th point (285, 200) image frame is (0.668566, 0.0554687, 0.00121687) is robot base frame.
The 0th point (245, 200) image frame is (0.66884, 0.0939763, 0.00156091) is robot base frame.
The 1th point (245, 326) image frame is (0.547561, 0.0948644, -0.000817755) is robot base frame.
The 2th point (249, 326) image frame is (0.547534, 0.0910137, -0.000852157) is robot base frame.
The 3th point (250, 325) image frame is (0.548489, 0.090044, -0.000841879) is robot base frame.
The 4th point (286, 325) image frame is (0.548242, 0.0553876, -0.0011515) is robot base frame.
The 5th point (287, 324) image frame is (0.549197, 0.0544179, -0.00114122) is robot base frame.
The 6th point (287, 323) image frame is (0.55016, 0.0544108, -0.00112234) is robot base frame.
The 7th point (288, 322) image frame is (0.551115, 0.0534411, -0.00111206) is robot base frame.
The 8th point (288, 321) image frame is (0.552078, 0.0534341, -0.00109319) is robot base frame.
The 9th point (289, 320) image frame is (0.553034, 0.0524643, -0.00108291) is robot base frame.
The 10th point (289, 319) image frame is (0.553996, 0.0524573, -0.00106403) is robot base frame.
The 11th point (290, 318) image frame is (0.554952, 0.0514876, -0.00105375) is robot base frame.
The 12th point (290, 317) image frame is (0.555914, 0.0514805, -0.00103487) is robot base frame.
The 13th point (291, 316) image frame is (0.55687, 0.0505108, -0.00102459) is robot base frame.
The 14th point (291, 315) image frame is (0.557833, 0.0505038, -0.00100572) is robot base frame.
The 15th point (292, 314) image frame is (0.558788, 0.049534, -0.000995439) is robot base frame.
The 16th point (292, 313) image frame is (0.559751, 0.049527, -0.00097656) is robot base frame.
The 17th point (293, 312) image frame is (0.560706, 0.0485572, -0.000966283) is robot base frame.
The 18th point (293, 311) image frame is (0.561669, 0.0485502, -0.000947404) is robot base frame.
The 19th point (294, 310) image frame is (0.562625, 0.0475805, -0.000937127) is robot base frame.
The 20th point (294, 282) image frame is (0.589575, 0.0473831, -0.000408533) is robot base frame.
The 21th point (293, 281) image frame is (0.590545, 0.0483387, -0.000381054) is robot base frame.
The 22th point (293, 209) image frame is (0.659847, 0.0478312, 0.000978185) is robot base frame.
The 23th point (289, 205) image frame is (0.663724, 0.0516538, 0.0010881) is robot base frame.
The 24th point (289, 204) image frame is (0.664687, 0.0516467, 0.00110698) is robot base frame.
The 25th point (285, 200) image frame is (0.668565, 0.0554692, 0.00121689) is robot base frame.
The 0th point (257, 200) image frame is (0.668756, 0.0824249, 0.00145775) is robot base frame.
The 1th point (256, 201) image frame is (0.6678, 0.0833946, 0.00144747) is robot base frame.
The 2th point (245, 201) image frame is (0.667876, 0.093984, 0.00154208) is robot base frame.
The 3th point (245, 326) image frame is (0.54756, 0.094865, -0.000817735) is robot base frame.
The 4th point (251, 326) image frame is (0.547518, 0.089089, -0.000869341) is robot base frame.
The 5th point (252, 325) image frame is (0.548474, 0.0881193, -0.000859063) is robot base frame.
The 6th point (286, 325) image frame is (0.54824, 0.0553882, -0.00115149) is robot base frame.
The 7th point (287, 324) image frame is (0.549196, 0.0544185, -0.00114122) is robot base frame.
The 8th point (287, 323) image frame is (0.550158, 0.0544114, -0.00112234) is robot base frame.
The 9th point (288, 322) image frame is (0.551114, 0.0534417, -0.00111206) is robot base frame.
The 10th point (288, 321) image frame is (0.552076, 0.0534347, -0.00109318) is robot base frame.
The 11th point (289, 320) image frame is (0.553032, 0.052465, -0.0010829) is robot base frame.
The 12th point (289, 319) image frame is (0.553994, 0.0524579, -0.00106403) is robot base frame.
The 13th point (290, 318) image frame is (0.55495, 0.0514882, -0.00105375) is robot base frame.
The 14th point (290, 317) image frame is (0.555913, 0.0514811, -0.00103487) is robot base frame.
The 15th point (291, 316) image frame is (0.556868, 0.0505114, -0.00102459) is robot base frame.
The 16th point (291, 315) image frame is (0.557831, 0.0505044, -0.00100571) is robot base frame.
The 17th point (292, 314) image frame is (0.558786, 0.0495346, -0.000995437) is robot base frame.
The 18th point (292, 313) image frame is (0.559749, 0.0495276, -0.000976558) is robot base frame.
The 19th point (293, 312) image frame is (0.560705, 0.0485579, -0.000966281) is robot base frame.
The 20th point (293, 311) image frame is (0.561667, 0.0485508, -0.000947402) is robot base frame.
The 21th point (294, 310) image frame is (0.562623, 0.0475811, -0.000937124) is robot base frame.
The 22th point (294, 293) image frame is (0.578986, 0.0474613, -0.000616189) is robot base frame.
The 23th point (293, 292) image frame is (0.579955, 0.0484169, -0.00058871) is robot base frame.
The 24th point (293, 210) image frame is (0.658883, 0.047839, 0.00095933) is robot base frame.
The 25th point (292, 209) image frame is (0.659852, 0.0487946, 0.000986809) is robot base frame.
The 26th point (292, 208) image frame is (0.660815, 0.0487875, 0.00100569) is robot base frame.
The 27th point (288, 204) image frame is (0.664692, 0.0526101, 0.00111561) is robot base frame.
The 28th point (288, 203) image frame is (0.665655, 0.052603, 0.00113448) is robot base frame.
The 29th point (285, 200) image frame is (0.668563, 0.0554699, 0.00121692) is robot base frame.
The 0th point (245, 200) image frame is (0.668836, 0.0939779, 0.00156102) is robot base frame.
The 1th point (245, 326) image frame is (0.547557, 0.0948658, -0.00081771) is robot base frame.
The 2th point (249, 326) image frame is (0.54753, 0.0910151, -0.000852116) is robot base frame.
The 3th point (250, 325) image frame is (0.548485, 0.0900454, -0.000841839) is robot base frame.
The 4th point (286, 325) image frame is (0.548238, 0.0553891, -0.00115149) is robot base frame.
The 5th point (287, 324) image frame is (0.549193, 0.0544193, -0.00114121) is robot base frame.
The 6th point (287, 323) image frame is (0.550156, 0.0544123, -0.00112234) is robot base frame.
The 7th point (288, 322) image frame is (0.551111, 0.0534425, -0.00111206) is robot base frame.
The 8th point (288, 321) image frame is (0.552074, 0.0534355, -0.00109318) is robot base frame.
The 9th point (289, 320) image frame is (0.55303, 0.0524658, -0.0010829) is robot base frame.
The 10th point (289, 319) image frame is (0.553992, 0.0524587, -0.00106402) is robot base frame.
The 11th point (290, 318) image frame is (0.554948, 0.051489, -0.00105375) is robot base frame.
The 12th point (290, 317) image frame is (0.55591, 0.051482, -0.00103487) is robot base frame.
The 13th point (291, 316) image frame is (0.556866, 0.0505122, -0.00102459) is robot base frame.
The 14th point (291, 315) image frame is (0.557829, 0.0505052, -0.00100571) is robot base frame.
The 15th point (292, 314) image frame is (0.558784, 0.0495354, -0.000995434) is robot base frame.
The 16th point (292, 313) image frame is (0.559747, 0.0495284, -0.000976555) is robot base frame.
The 17th point (293, 312) image frame is (0.560702, 0.0485587, -0.000966278) is robot base frame.
The 18th point (293, 311) image frame is (0.561665, 0.0485516, -0.000947399) is robot base frame.
The 19th point (294, 310) image frame is (0.562621, 0.0475819, -0.000937121) is robot base frame.
The 20th point (294, 282) image frame is (0.589571, 0.0473846, -0.000408515) is robot base frame.
The 21th point (293, 281) image frame is (0.590541, 0.0483402, -0.000381034) is robot base frame.
The 22th point (293, 209) image frame is (0.659843, 0.0478328, 0.000978239) is robot base frame.
The 23th point (289, 205) image frame is (0.663721, 0.0516554, 0.00108816) is robot base frame.
The 24th point (289, 204) image frame is (0.664683, 0.0516483, 0.00110704) is robot base frame.
The 25th point (285, 200) image frame is (0.668561, 0.0554708, 0.00121696) is robot base frame.
The 0th point (245, 200) image frame is (0.668833, 0.0939792, 0.0015611) is robot base frame.
The 1th point (245, 326) image frame is (0.547554, 0.094867, -0.000817675) is robot base frame.
The 2th point (249, 326) image frame is (0.547527, 0.0910163, -0.000852083) is robot base frame.
The 3th point (250, 325) image frame is (0.548482, 0.0900465, -0.000841807) is robot base frame.
The 4th point (286, 325) image frame is (0.548235, 0.0553902, -0.00115149) is robot base frame.
The 5th point (287, 324) image frame is (0.54919, 0.0544204, -0.00114121) is robot base frame.
The 6th point (287, 323) image frame is (0.550153, 0.0544134, -0.00112233) is robot base frame.
The 7th point (288, 322) image frame is (0.551108, 0.0534437, -0.00111205) is robot base frame.
The 8th point (288, 321) image frame is (0.552071, 0.0534366, -0.00109317) is robot base frame.
The 9th point (289, 320) image frame is (0.553027, 0.0524669, -0.0010829) is robot base frame.
The 10th point (289, 319) image frame is (0.553989, 0.0524599, -0.00106402) is robot base frame.
The 11th point (290, 318) image frame is (0.554945, 0.0514901, -0.00105374) is robot base frame.
The 12th point (290, 317) image frame is (0.555907, 0.0514831, -0.00103486) is robot base frame.
The 13th point (291, 316) image frame is (0.556863, 0.0505134, -0.00102459) is robot base frame.
The 14th point (291, 315) image frame is (0.557825, 0.0505063, -0.00100571) is robot base frame.
The 15th point (292, 314) image frame is (0.558781, 0.0495366, -0.00099543) is robot base frame.
The 16th point (292, 313) image frame is (0.559744, 0.0495295, -0.000976551) is robot base frame.
The 17th point (293, 312) image frame is (0.560699, 0.0485598, -0.000966274) is robot base frame.
The 18th point (293, 311) image frame is (0.561662, 0.0485528, -0.000947394) is robot base frame.
The 19th point (294, 310) image frame is (0.562617, 0.0475831, -0.000937117) is robot base frame.
The 20th point (294, 282) image frame is (0.589568, 0.0473858, -0.000408501) is robot base frame.
The 21th point (293, 281) image frame is (0.590538, 0.0483414, -0.000381019) is robot base frame.
The 22th point (293, 209) image frame is (0.65984, 0.0478341, 0.000978281) is robot base frame.
The 23th point (289, 205) image frame is (0.663717, 0.0516566, 0.00108821) is robot base frame.
The 24th point (289, 204) image frame is (0.66468, 0.0516495, 0.00110709) is robot base frame.
The 25th point (285, 200) image frame is (0.668558, 0.0554721, 0.00121701) is robot base frame.
The 0th point (245, 200) image frame is (0.66883, 0.0939803, 0.00156118) is robot base frame.
The 1th point (245, 326) image frame is (0.547551, 0.094868, -0.000817643) is robot base frame.
The 2th point (248, 326) image frame is (0.547531, 0.09198, -0.000843451) is robot base frame.
The 3th point (249, 325) image frame is (0.548486, 0.0910102, -0.000833175) is robot base frame.
The 4th point (286, 325) image frame is (0.548232, 0.0553912, -0.00115148) is robot base frame.
The 5th point (287, 324) image frame is (0.549187, 0.0544214, -0.00114121) is robot base frame.
The 6th point (287, 323) image frame is (0.55015, 0.0544144, -0.00112233) is robot base frame.
The 7th point (288, 322) image frame is (0.551106, 0.0534447, -0.00111205) is robot base frame.
The 8th point (288, 321) image frame is (0.552068, 0.0534376, -0.00109317) is robot base frame.
The 9th point (289, 320) image frame is (0.553024, 0.0524679, -0.00108289) is robot base frame.
The 10th point (289, 319) image frame is (0.553986, 0.0524609, -0.00106401) is robot base frame.
The 11th point (290, 318) image frame is (0.554942, 0.0514912, -0.00105374) is robot base frame.
The 12th point (290, 317) image frame is (0.555904, 0.0514841, -0.00103486) is robot base frame.
The 13th point (291, 316) image frame is (0.55686, 0.0505144, -0.00102458) is robot base frame.
The 14th point (291, 315) image frame is (0.557823, 0.0505074, -0.0010057) is robot base frame.
The 15th point (292, 314) image frame is (0.558778, 0.0495376, -0.000995426) is robot base frame.
The 16th point (292, 313) image frame is (0.559741, 0.0495306, -0.000976547) is robot base frame.
The 17th point (293, 312) image frame is (0.560696, 0.0485608, -0.00096627) is robot base frame.
The 18th point (293, 311) image frame is (0.561659, 0.0485538, -0.00094739) is robot base frame.
The 19th point (294, 310) image frame is (0.562615, 0.0475841, -0.000937114) is robot base frame.
The 20th point (294, 282) image frame is (0.589565, 0.0473868, -0.000408488) is robot base frame.
The 21th point (293, 281) image frame is (0.590535, 0.0483424, -0.000381005) is robot base frame.
The 22th point (293, 209) image frame is (0.659837, 0.0478352, 0.000978319) is robot base frame.
The 23th point (289, 205) image frame is (0.663715, 0.0516577, 0.00108825) is robot base frame.
The 24th point (289, 204) image frame is (0.664677, 0.0516507, 0.00110713) is robot base frame.
The 25th point (285, 200) image frame is (0.668555, 0.0554732, 0.00121706) is robot base frame.
The 0th point (245, 200) image frame is (0.668826, 0.0939817, 0.00156126) is robot base frame.
The 1th point (245, 326) image frame is (0.547548, 0.0948692, -0.000817604) is robot base frame.
The 2th point (247, 326) image frame is (0.547534, 0.0929439, -0.000834812) is robot base frame.
The 3th point (248, 325) image frame is (0.54849, 0.0919741, -0.000824536) is robot base frame.
The 4th point (286, 325) image frame is (0.548228, 0.0553924, -0.00115148) is robot base frame.
The 5th point (287, 324) image frame is (0.549184, 0.0544227, -0.0011412) is robot base frame.
The 6th point (287, 323) image frame is (0.550147, 0.0544157, -0.00112232) is robot base frame.
The 7th point (288, 322) image frame is (0.551102, 0.0534459, -0.00111205) is robot base frame.
The 8th point (288, 321) image frame is (0.552065, 0.0534389, -0.00109317) is robot base frame.
The 9th point (289, 320) image frame is (0.55302, 0.0524692, -0.00108289) is robot base frame.
The 10th point (289, 319) image frame is (0.553983, 0.0524621, -0.00106401) is robot base frame.
The 11th point (290, 318) image frame is (0.554939, 0.0514924, -0.00105373) is robot base frame.
The 12th point (290, 317) image frame is (0.555901, 0.0514853, -0.00103485) is robot base frame.
The 13th point (291, 316) image frame is (0.556857, 0.0505156, -0.00102458) is robot base frame.
The 14th point (291, 315) image frame is (0.557819, 0.0505086, -0.0010057) is robot base frame.
The 15th point (292, 314) image frame is (0.558775, 0.0495389, -0.000995422) is robot base frame.
The 16th point (292, 313) image frame is (0.559737, 0.0495318, -0.000976542) is robot base frame.
The 17th point (293, 312) image frame is (0.560693, 0.0485621, -0.000966265) is robot base frame.
The 18th point (293, 311) image frame is (0.561656, 0.0485551, -0.000947386) is robot base frame.
The 19th point (294, 310) image frame is (0.562611, 0.0475853, -0.00093711) is robot base frame.
The 20th point (294, 282) image frame is (0.589562, 0.0473881, -0.000408472) is robot base frame.
The 21th point (293, 281) image frame is (0.590531, 0.0483437, -0.000380988) is robot base frame.
The 22th point (293, 209) image frame is (0.659834, 0.0478366, 0.000978366) is robot base frame.
The 23th point (289, 205) image frame is (0.663711, 0.0516591, 0.0010883) is robot base frame.
The 24th point (289, 204) image frame is (0.664674, 0.051652, 0.00110718) is robot base frame.
The 25th point (285, 200) image frame is (0.668551, 0.0554746, 0.00121711) is robot base frame.
The 0th point (245, 200) image frame is (0.668823, 0.0939831, 0.00156136) is robot base frame.
The 1th point (245, 326) image frame is (0.547544, 0.0948705, -0.000817563) is robot base frame.
The 2th point (247, 326) image frame is (0.54753, 0.0929452, -0.000834772) is robot base frame.
The 3th point (248, 325) image frame is (0.548486, 0.0919755, -0.000824497) is robot base frame.
The 4th point (286, 325) image frame is (0.548225, 0.0553937, -0.00115147) is robot base frame.
The 5th point (287, 324) image frame is (0.54918, 0.054424, -0.0011412) is robot base frame.
The 6th point (287, 323) image frame is (0.550143, 0.054417, -0.00112232) is robot base frame.
The 7th point (288, 322) image frame is (0.551098, 0.0534473, -0.00111204) is robot base frame.
The 8th point (288, 321) image frame is (0.552061, 0.0534402, -0.00109316) is robot base frame.
The 9th point (289, 320) image frame is (0.553017, 0.0524705, -0.00108289) is robot base frame.
The 10th point (289, 319) image frame is (0.553979, 0.0524634, -0.00106401) is robot base frame.
The 11th point (290, 318) image frame is (0.554935, 0.0514937, -0.00105373) is robot base frame.
The 12th point (290, 317) image frame is (0.555897, 0.0514867, -0.00103485) is robot base frame.
The 13th point (291, 316) image frame is (0.556853, 0.050517, -0.00102457) is robot base frame.
The 14th point (291, 315) image frame is (0.557816, 0.0505099, -0.00100569) is robot base frame.
The 15th point (292, 314) image frame is (0.558771, 0.0495402, -0.000995417) is robot base frame.
The 16th point (292, 313) image frame is (0.559734, 0.0495332, -0.000976536) is robot base frame.
The 17th point (293, 312) image frame is (0.560689, 0.0485635, -0.000966261) is robot base frame.
The 18th point (293, 311) image frame is (0.561652, 0.0485564, -0.000947381) is robot base frame.
The 19th point (294, 310) image frame is (0.562608, 0.0475867, -0.000937105) is robot base frame.
The 20th point (294, 282) image frame is (0.589558, 0.0473895, -0.000408455) is robot base frame.
The 21th point (293, 281) image frame is (0.590528, 0.0483451, -0.00038097) is robot base frame.
The 22th point (293, 209) image frame is (0.65983, 0.047838, 0.000978415) is robot base frame.
The 23th point (289, 205) image frame is (0.663708, 0.0516605, 0.00108835) is robot base frame.
The 24th point (289, 204) image frame is (0.66467, 0.0516535, 0.00110724) is robot base frame.
The 25th point (285, 200) image frame is (0.668548, 0.055476, 0.00121718) is robot base frame.
The 0th point (245, 200) image frame is (0.66882, 0.0939844, 0.00156144) is robot base frame.
The 1th point (245, 326) image frame is (0.547541, 0.0948717, -0.000817528) is robot base frame.
The 2th point (246, 326) image frame is (0.547534, 0.093909, -0.000826133) is robot base frame.
The 3th point (247, 325) image frame is (0.54849, 0.0929393, -0.000815858) is robot base frame.
The 4th point (286, 325) image frame is (0.548222, 0.0553949, -0.00115147) is robot base frame.
The 5th point (287, 324) image frame is (0.549177, 0.0544251, -0.00114119) is robot base frame.
The 6th point (287, 323) image frame is (0.55014, 0.0544181, -0.00112231) is robot base frame.
The 7th point (288, 322) image frame is (0.551095, 0.0534484, -0.00111204) is robot base frame.
The 8th point (288, 321) image frame is (0.552058, 0.0534413, -0.00109316) is robot base frame.
The 9th point (289, 320) image frame is (0.553014, 0.0524716, -0.00108288) is robot base frame.
The 10th point (289, 319) image frame is (0.553976, 0.0524646, -0.001064) is robot base frame.
The 11th point (290, 318) image frame is (0.554932, 0.0514948, -0.00105373) is robot base frame.
The 12th point (290, 317) image frame is (0.555894, 0.0514878, -0.00103484) is robot base frame.
The 13th point (291, 316) image frame is (0.55685, 0.0505181, -0.00102457) is robot base frame.
The 14th point (291, 315) image frame is (0.557812, 0.0505111, -0.00100569) is robot base frame.
The 15th point (292, 314) image frame is (0.558768, 0.0495413, -0.000995413) is robot base frame.
The 16th point (292, 313) image frame is (0.559731, 0.0495343, -0.000976532) is robot base frame.
The 17th point (293, 312) image frame is (0.560686, 0.0485646, -0.000966257) is robot base frame.
The 18th point (293, 311) image frame is (0.561649, 0.0485575, -0.000947376) is robot base frame.
The 19th point (294, 310) image frame is (0.562604, 0.0475878, -0.000937101) is robot base frame.
The 20th point (294, 282) image frame is (0.589555, 0.0473906, -0.000408441) is robot base frame.
The 21th point (293, 281) image frame is (0.590525, 0.0483463, -0.000380955) is robot base frame.
The 22th point (293, 209) image frame is (0.659827, 0.0478393, 0.000978457) is robot base frame.
The 23th point (289, 205) image frame is (0.663704, 0.0516618, 0.0010884) is robot base frame.
The 24th point (289, 204) image frame is (0.664667, 0.0516547, 0.00110728) is robot base frame.
The 25th point (285, 200) image frame is (0.668545, 0.0554773, 0.00121723) is robot base frame.
The 0th point (245, 200) image frame is (0.668817, 0.0939855, 0.00156152) is robot base frame.
The 1th point (245, 326) image frame is (0.547538, 0.0948727, -0.000817496) is robot base frame.
The 2th point (246, 326) image frame is (0.547531, 0.09391, -0.000826102) is robot base frame.
The 3th point (247, 325) image frame is (0.548487, 0.0929403, -0.000815827) is robot base frame.
The 4th point (286, 325) image frame is (0.548219, 0.0553959, -0.00115146) is robot base frame.
The 5th point (287, 324) image frame is (0.549174, 0.0544262, -0.00114119) is robot base frame.
The 6th point (287, 323) image frame is (0.550137, 0.0544191, -0.00112231) is robot base frame.
The 7th point (288, 322) image frame is (0.551093, 0.0534494, -0.00111203) is robot base frame.
The 8th point (288, 321) image frame is (0.552055, 0.0534424, -0.00109315) is robot base frame.
The 9th point (289, 320) image frame is (0.553011, 0.0524726, -0.00108288) is robot base frame.
The 10th point (289, 319) image frame is (0.553973, 0.0524656, -0.001064) is robot base frame.
The 11th point (290, 318) image frame is (0.554929, 0.0514959, -0.00105372) is robot base frame.
The 12th point (290, 317) image frame is (0.555891, 0.0514888, -0.00103484) is robot base frame.
The 13th point (291, 316) image frame is (0.556847, 0.0505191, -0.00102457) is robot base frame.
The 14th point (291, 315) image frame is (0.55781, 0.0505121, -0.00100568) is robot base frame.
The 15th point (292, 314) image frame is (0.558765, 0.0495424, -0.00099541) is robot base frame.
The 16th point (292, 313) image frame is (0.559728, 0.0495353, -0.000976528) is robot base frame.
The 17th point (293, 312) image frame is (0.560683, 0.0485656, -0.000966253) is robot base frame.
The 18th point (293, 311) image frame is (0.561646, 0.0485586, -0.000947372) is robot base frame.
The 19th point (294, 310) image frame is (0.562602, 0.0475888, -0.000937098) is robot base frame.
The 20th point (294, 281) image frame is (0.590515, 0.0473846, -0.000389547) is robot base frame.
The 21th point (293, 280) image frame is (0.591484, 0.0483403, -0.00036206) is robot base frame.
The 22th point (293, 209) image frame is (0.659824, 0.0478404, 0.000978495) is robot base frame.
The 23th point (289, 205) image frame is (0.663702, 0.0516629, 0.00108844) is robot base frame.
The 24th point (289, 204) image frame is (0.664664, 0.0516559, 0.00110732) is robot base frame.
The 25th point (285, 200) image frame is (0.668542, 0.0554784, 0.00121727) is robot base frame.
The 0th point (255, 200) image frame is (0.668745, 0.08436, 0.00147553) is robot base frame.
The 1th point (254, 201) image frame is (0.667789, 0.0853297, 0.00146526) is robot base frame.
The 2th point (245, 201) image frame is (0.667851, 0.0939938, 0.00154272) is robot base frame.
The 3th point (245, 326) image frame is (0.547535, 0.0948738, -0.000817462) is robot base frame.
The 4th point (247, 326) image frame is (0.547521, 0.0929484, -0.000834675) is robot base frame.
The 5th point (248, 325) image frame is (0.548477, 0.0919787, -0.0008244) is robot base frame.
The 6th point (286, 325) image frame is (0.548216, 0.055397, -0.00115146) is robot base frame.
The 7th point (287, 324) image frame is (0.549171, 0.0544273, -0.00114119) is robot base frame.
The 8th point (287, 323) image frame is (0.550134, 0.0544202, -0.0011223) is robot base frame.
The 9th point (288, 322) image frame is (0.551089, 0.0534505, -0.00111203) is robot base frame.
The 10th point (288, 321) image frame is (0.552052, 0.0534435, -0.00109315) is robot base frame.
The 11th point (289, 320) image frame is (0.553008, 0.0524737, -0.00108287) is robot base frame.
The 12th point (289, 319) image frame is (0.55397, 0.0524667, -0.00106399) is robot base frame.
The 13th point (290, 318) image frame is (0.554926, 0.051497, -0.00105372) is robot base frame.
The 14th point (290, 317) image frame is (0.555888, 0.05149, -0.00103484) is robot base frame.
The 15th point (291, 316) image frame is (0.556844, 0.0505202, -0.00102456) is robot base frame.
The 16th point (291, 315) image frame is (0.557807, 0.0505132, -0.00100568) is robot base frame.
The 17th point (292, 314) image frame is (0.558762, 0.0495435, -0.000995406) is robot base frame.
The 18th point (292, 313) image frame is (0.559725, 0.0495365, -0.000976524) is robot base frame.
The 19th point (293, 312) image frame is (0.56068, 0.0485667, -0.00096625) is robot base frame.
The 20th point (293, 311) image frame is (0.561643, 0.0485597, -0.000947369) is robot base frame.
The 21th point (294, 310) image frame is (0.562599, 0.04759, -0.000937094) is robot base frame.
The 22th point (294, 292) image frame is (0.579924, 0.0474632, -0.000597228) is robot base frame.
The 23th point (293, 291) image frame is (0.580893, 0.0484189, -0.00056974) is robot base frame.
The 24th point (293, 210) image frame is (0.658858, 0.0478487, 0.000959656) is robot base frame.
The 25th point (292, 209) image frame is (0.659828, 0.0488043, 0.000987144) is robot base frame.
The 26th point (292, 208) image frame is (0.66079, 0.0487973, 0.00100603) is robot base frame.
The 27th point (288, 204) image frame is (0.664668, 0.0526198, 0.00111598) is robot base frame.
The 28th point (288, 203) image frame is (0.66563, 0.0526128, 0.00113486) is robot base frame.
The 29th point (285, 200) image frame is (0.668539, 0.0554797, 0.00121732) is robot base frame.
